salary;age;elevel;car;zipcode;credit;brand
110449.8325;32;2;13;8;663.01;Elago
127065.2262;41;3;12;0;667.58;Elago
116930.9179;33;2;7;8;639.61;Elago
106437.4556;41;3;13;0;602.82;Belkin
117876.3588;54;3;20;3;672.86;Belkin
122232.7689;41;2;3;8;703.66;Belkin
106880.4784;63;2;3;6;615.65;Elago
110027.6772;52;2;16;4;728.43;Belkin
116982.1324;42;2;5;6;701.07;Belkin
137871.8319;24;2;17;5;703.84;Elago
129274.9851;29;3;12;0;680.2;Elago
101445.0105;23;3;13;2;665.7;Elago
107887.4497;42;3;3;3;636.95;Belkin
101426.2983;20;3;13;1;634.93;Elago
104663.798;77;2;19;2;692.89;Elago
106795.6744;58;3;4;8;644.3;Elago
105509.2957;80;3;16;1;703.46;Elago
135012.8618;41;3;17;0;725;Elago
139175.3315;71;2;3;2;722.44;Elago
100577.598;35;3;8;7;677.89;Elago
120265.442;52;3;14;3;660.78;Belkin
122989.4859;37;3;20;8;706.84;Elago
99902.58369;71;2;9;4;674.31;Elago
98651.00161;78;3;1;7;597.11;Elago
133551.7754;32;2;1;5;697.5;Elago
101616.8309;71;3;19;6;679.75;Elago
120762.8232;57;2;9;2;681.59;Belkin
123739.4464;29;3;4;3;707.49;Elago
95347.05695;41;3;1;5;713.8;Belkin
101672.2933;54;3;13;6;647.11;Belkin
113939.868;55;3;8;4;648.98;Belkin
124528.7841;37;3;20;2;656.6;Elago
124450.02;37;2;17;7;718.65;Elago
109952.6866;22;3;5;7;711.9;Elago
117100.4682;26;2;14;6;651.94;Elago
117065.2066;29;2;8;3;727.53;Elago
106800.3193;47;2;13;1;676.6;Belkin
137730.5962;35;3;3;4;680.14;Elago
96637.80968;51;3;3;7;727.03;Belkin
96812.92027;68;2;3;8;729.52;Elago
138694.6942;76;2;14;8;675.17;Elago
125591.9821;44;3;2;8;645.19;Elago
101986.6899;39;3;4;8;635.2;Belkin
110191.438;33;3;20;1;703.45;Elago
105791.282;69;2;9;5;639.88;Elago
102886.4272;24;3;12;6;728.29;Elago
106185.808;69;3;4;4;625.36;Elago
110409.7774;32;3;12;4;620.68;Elago
98794.3314;35;3;3;8;589.94;Belkin
128111.061;51;2;9;1;708.06;Elago
105402.9766;64;3;6;7;671.69;Elago
135184.0696;44;3;2;1;662.47;Elago
122134.6915;80;3;13;3;675.06;Elago
104262.1966;51;3;14;5;670.99;Belkin
120724.8427;79;3;4;0;685.13;Elago
123171.7994;58;2;9;4;693.34;Elago
99697.0267;50;2;6;1;667.59;Belkin
105609.4393;23;2;2;8;714.09;Elago
128141.0208;40;3;6;7;655.72;Elago
99205.42942;47;2;13;2;679.6;Belkin
109322.0513;23;3;1;6;632.27;Elago
99198.81761;42;3;10;6;604.71;Elago
115623.108;80;3;20;5;720.12;Elago
114498.1676;69;3;14;2;629.48;Elago
120016.1029;52;3;4;6;682.05;Belkin
96061.45302;71;3;10;3;660.68;Elago
95767.38076;28;3;6;2;601.06;Belkin
107912.5054;28;3;16;4;658.71;Elago
114870.7891;53;2;19;5;693.75;Belkin
126933.2668;26;3;17;0;677.61;Elago
122960.0944;46;3;14;8;723.86;Elago
130607.3606;53;2;1;4;688.3;Elago
111544.0189;56;3;3;4;665.58;Belkin
123877.0592;69;2;6;3;656.79;Elago
132759.2177;26;3;12;7;677.28;Elago
115535.4979;53;2;9;0;626.25;Belkin
108764.638;33;3;16;2;664.19;Elago
102833.0887;50;3;13;7;710.8;Belkin
106145.3431;63;3;14;6;698.94;Elago
99703.11884;27;3;10;2;685.98;Belkin
99947.58068;34;3;13;0;674.51;Belkin
109862.92;47;2;14;7;656.84;Belkin
132326.5762;78;3;8;0;684.81;Elago
113513.2448;42;2;17;5;656.32;Belkin
134770.4748;33;2;5;8;718.54;Elago
102231.4056;33;2;6;5;611.25;Elago
97878.52474;25;3;4;3;663.89;Elago
130411.4223;26;3;1;2;671.25;Elago
139247.6085;61;3;16;1;691.26;Elago
125749.6766;30;2;16;2;711.22;Elago
110263.3173;72;2;3;8;630.45;Elago
95622.3239;77;2;14;2;588.04;Elago
108330.1112;80;3;3;8;696.67;Elago
132034.172;21;3;8;0;692.47;Elago
106029.7128;62;3;5;5;704.25;Belkin
100030.4649;41;2;13;1;587.04;Belkin
103830.1152;59;2;4;0;729.89;Belkin
114156.535;24;2;10;4;676.19;Elago
115145.6661;39;2;19;1;702.08;Elago
106166.8423;74;3;13;4;636.23;Elago
128413.5355;44;3;14;2;729.66;Elago
99071.52383;29;2;14;3;649.15;Elago
139182.774;67;3;16;5;697.57;Elago
109592.1563;65;2;10;4;696.4;Elago
115727.8017;24;3;2;0;654.32;Elago
128183.3726;35;2;14;7;695.14;Elago
96277.10742;36;2;5;8;702.98;Belkin
129515.4774;44;3;14;1;662.03;Elago
98159.83879;27;2;2;7;642.06;Belkin
105454.1651;43;3;14;4;612.01;Belkin
129739.5254;20;3;14;4;674.11;Elago
100497.0073;60;3;3;7;637.83;Elago
114971.5853;73;3;14;0;682.74;Elago
97005.44983;68;3;9;7;606.93;Elago
122357.4325;65;3;13;0;671.57;Elago
111283.3183;26;2;19;3;713.39;Elago
107620.9605;35;3;16;7;620.98;Elago
133386.6338;34;2;3;4;666.56;Elago
119030.3978;60;3;6;6;646.79;Belkin
110795.7401;54;2;13;0;658.27;Belkin
105023.1861;66;3;17;7;653.4;Elago
125770.2497;20;2;13;8;651.92;Elago
102447.8316;56;2;10;8;599.84;Belkin
111816.4995;66;2;14;7;665.95;Elago
107796.4954;22;2;17;5;703.76;Elago
118433.1097;34;2;7;6;630.73;Elago
95698.28989;59;3;17;3;646.71;Belkin
97569.81111;40;3;10;6;603.9;Belkin
133888.4492;26;3;13;3;680.75;Elago
108845.0579;37;3;3;3;723.76;Elago
123885.4105;56;3;13;8;682.15;Elago
101624.0683;66;2;6;7;679.07;Elago
115425.4514;61;2;19;0;728.04;Elago
111278.3673;24;3;13;8;616.76;Elago
112272.6356;73;3;6;5;632.34;Elago
101607.7161;74;2;4;3;597.73;Elago
135005.1892;37;3;10;8;661.78;Elago
98611.82261;40;2;5;0;628.85;Belkin
106287.5271;50;3;4;1;656.09;Belkin
107601.0819;52;3;7;6;690.95;Belkin
134619.1156;63;3;5;7;714;Elago
106050.3406;41;3;4;3;705.39;Belkin
106225.3169;62;3;2;5;723.29;Elago
107690.9173;51;3;8;1;622.68;Belkin
133921.4815;72;3;12;0;714.85;Elago
125868.6851;43;3;7;6;660.8;Belkin
109629.4491;52;2;12;4;659.34;Belkin
120818.8875;20;3;13;7;699.27;Elago
137659.6854;79;3;8;8;689.99;Elago
136123.4828;77;2;17;1;674.61;Elago
108877.0311;54;3;4;2;697.85;Belkin
131284.7527;67;3;14;0;660.42;Elago
108151.3339;41;3;13;7;689.18;Belkin
117490.8099;39;2;10;4;701.75;Elago
96015.59717;56;3;9;2;669.3;Belkin
115246.2697;50;3;16;7;666.15;Belkin
129729.9522;48;3;13;5;713.67;Elago
130607.1733;34;2;14;7;677.93;Elago
104120.5652;62;3;14;4;656.75;Elago
95496.18309;41;3;1;4;599.25;Belkin
112133.5766;41;3;9;1;698;Elago
101542.31;62;3;14;8;641.55;Elago
139105.043;46;3;6;5;683.13;Elago
121711.9341;30;3;3;2;707.78;Elago
97742.36859;50;2;5;7;663.57;Belkin
125474.2292;54;2;14;1;719.31;Elago
124021.6554;58;3;6;7;707.76;Elago
108210.107;80;2;19;2;644.76;Elago
111929.8451;23;3;13;7;631.67;Elago
102647.5334;57;2;14;4;654.83;Belkin
118977.324;80;3;19;2;721.03;Elago
121426.1975;42;3;13;4;660.03;Elago
137857.8266;76;2;8;3;696.17;Elago
95934.20587;61;3;3;0;640.34;Belkin
124846.3367;68;3;5;7;640.07;Elago
95586.02879;67;2;12;1;675.76;Elago
116039.3695;28;3;12;2;675.49;Elago
95880.39213;51;2;14;8;623.09;Belkin
122145.5914;66;3;9;4;696.97;Elago
95497.78888;74;2;7;1;614.71;Elago
127273.5663;35;3;17;4;687.34;Elago
126761.4358;61;2;17;0;644.16;Elago
120316.5527;36;2;8;6;640.05;Elago
114021.902;56;3;17;8;695.04;Belkin
97587.004;27;2;10;0;683.85;Belkin
100656.2982;80;3;3;3;704.74;Elago
110496.1858;44;3;20;5;684.06;Belkin
111971.4628;74;2;3;8;638.28;Elago
100278.3045;68;2;20;7;594.88;Elago
96451.51176;69;2;17;5;729.71;Elago
130671.7729;21;2;7;0;690.53;Elago
132347.5865;37;2;12;4;694.53;Elago
102692.935;33;2;1;4;595.51;Elago
122062.9359;69;3;14;5;636.11;Elago
138939.2018;20;3;17;0;672.94;Elago
117989.8046;42;2;10;0;651.12;Belkin
132537.6263;43;2;20;7;668.75;Elago
123466.9924;36;3;8;5;697.71;Elago
132612.1375;52;3;7;3;683.82;Elago
125002.984;21;3;13;8;644.37;Elago
109416.1626;21;3;2;7;630.3;Elago
105348.9372;35;3;3;7;707.92;Elago
107419.7166;51;3;2;0;620.1;Belkin
115750.4778;26;2;13;7;675.42;Elago
135834.7182;49;3;13;3;673.51;Elago
100959.6359;36;3;7;6;707.51;Belkin
130102.204;51;3;7;6;709.7;Elago
121816.8031;73;2;16;6;688;Elago
122899.5779;39;3;14;0;646.91;Elago
96865.88985;35;2;8;1;592.34;Belkin
111559.4111;36;2;20;1;700.29;Elago
97133.71778;56;3;10;4;645.27;Belkin
130995.5677;23;2;4;0;699.37;Elago
135493.0109;57;3;13;5;698.06;Elago
97090.03271;23;2;13;3;620.59;Belkin
119173.6601;50;2;20;7;696.14;Belkin
99379.10863;72;2;17;3;653.01;Elago
104136.6294;69;3;3;5;709.98;Elago
126961.7813;57;3;16;7;700.55;Belkin
96254.18505;31;3;7;5;707.12;Belkin
127288.1427;29;3;5;2;686.77;Elago
98346.19269;36;2;7;4;656.26;Belkin
102054.4288;39;3;3;7;634.82;Elago
133584.4077;79;3;4;8;711.17;Elago
110674.6743;50;3;8;1;685.92;Belkin
131897.1954;39;3;3;1;689.29;Elago
139961.7022;29;2;13;0;691.85;Elago
95440.03586;20;3;4;3;708.25;Elago
110678.4835;67;3;1;4;669.65;Elago
136722.5203;27;2;17;5;679.78;Elago
97877.88397;66;3;17;2;637.4;Elago
114872.2843;37;2;13;6;688.14;Elago
126975.9178;28;3;7;2;704.67;Elago
112413.2577;26;2;3;5;706.29;Elago
96400.56398;45;3;9;7;716.74;Belkin
99247.76148;69;3;20;6;710.97;Elago
138929.1029;51;2;16;0;676.39;Elago
109186.7874;78;3;10;8;698.51;Elago
119088.6955;22;3;17;0;690.87;Elago
123277.4856;61;3;12;6;665.33;Belkin
106779.8226;46;2;12;0;687.36;Belkin
99064.74563;55;3;16;6;649.09;Belkin
96062.99238;62;3;3;2;588.53;Elago
121389.8957;69;3;10;8;658.31;Elago
116545.0782;77;3;6;2;632.34;Elago
100050.7481;44;3;5;3;717.84;Belkin
130675.0176;41;3;4;3;715.12;Elago
122588.1902;51;2;12;6;642.76;Elago
100262.5334;40;3;7;1;658.25;Belkin
121537.3069;44;3;2;2;685.49;Belkin
120702.8327;27;2;20;6;679.53;Elago
121675.5936;74;3;14;6;656.16;Elago
119784.2002;55;3;9;7;681.68;Belkin
121640.2284;77;3;13;2;724.09;Elago
133351.0001;27;3;16;8;703.74;Elago
98200.5171;49;2;2;0;653.81;Belkin
107049.9613;67;3;1;8;622.82;Elago
95154.69025;25;2;20;7;687.63;Belkin
114332.3391;33;2;17;0;711.02;Elago
99378.80595;67;2;9;6;679.11;Elago
108117.7017;35;3;5;7;702.42;Elago
134491.1385;27;3;17;6;668.11;Elago
116566.9182;69;3;16;7;724.06;Elago
113273.9887;59;3;2;0;704.77;Belkin
107830.7666;47;3;6;0;611.65;Belkin
95474.28636;38;3;6;2;713.83;Belkin
112738.5274;74;2;16;5;729.56;Elago
136815.7039;49;2;2;1;703.6;Elago
111061.9694;30;3;7;7;692.7;Elago
127302.2765;52;3;10;3;722.95;Elago
95716.57096;62;3;3;5;635.16;Elago
96021.39646;25;3;9;0;696.83;Belkin
100053.4682;41;3;19;7;708.18;Belkin
96241.83267;23;2;8;1;671.2;Belkin
111196.1325;27;3;7;7;722.86;Elago
107906.2708;66;3;17;2;610.2;Elago
122292.9823;65;3;7;8;691.32;Elago
105290.2987;50;3;14;8;613.89;Belkin
138716.2882;67;3;3;4;694.53;Elago
114656.9446;25;3;6;5;692.21;Elago
136325.7808;52;3;1;5;701.43;Elago
108486.1858;69;3;10;3;615.05;Elago
112243.2025;75;3;7;4;617.25;Elago
106693.4515;37;3;6;8;711.33;Elago
105700.4792;76;3;8;0;610.6;Elago
99103.25343;41;2;20;0;615.33;Belkin
111680.8486;24;2;2;4;719.66;Elago
98970.09339;70;3;3;6;712.44;Elago
131570.9508;52;2;17;0;677.35;Elago
123342.4804;47;3;13;4;716.57;Belkin
101565.3294;71;2;17;4;690.05;Elago
127835.847;69;2;12;7;725.75;Elago
110344.9259;80;2;5;6;677.97;Elago
98601.10947;36;2;14;8;697.64;Elago
104570.0702;66;2;9;3;715.7;Elago
101974.1034;47;3;3;5;708.98;Belkin
114067.374;36;3;13;8;700.64;Elago
96668.73507;59;2;19;1;708.94;Belkin
114661.3009;30;3;9;7;628.45;Elago
107296.0791;24;2;19;7;723.53;Elago
109773.0441;60;2;14;2;607.86;Elago
116976.9969;48;3;20;7;678.92;Belkin
103743.6433;73;2;13;6;614.42;Elago
103326.425;80;2;14;4;728.76;Elago
113535.6769;38;2;20;4;668.53;Elago
125088.2695;33;2;5;8;653.88;Elago
98571.82678;71;3;7;7;628.63;Elago
95476.50332;40;3;6;5;624.71;Belkin
127204.0506;58;3;3;7;724.73;Elago
100870.8675;52;3;13;0;639.64;Belkin
117079.8688;40;3;14;1;652.01;Elago
122788.3997;42;3;14;5;717.07;Belkin
95040.43054;75;2;5;1;678.34;Elago
126902.24;39;3;7;5;659.6;Elago
114078.4654;23;2;2;5;632.33;Elago
97510.30103;20;2;12;7;698.91;Belkin
130887.9006;23;3;20;0;670.43;Elago
123064.2188;33;2;16;2;726.92;Elago
103027.4443;49;3;3;0;632.78;Belkin
113417.7454;60;3;2;1;616.8;Elago
113410.7867;32;3;3;3;707.32;Elago
107799.832;50;3;8;4;714.42;Belkin
104624.937;30;2;9;5;616.87;Elago
100687.5886;27;2;14;1;613.7;Belkin
115674.1206;26;3;16;6;726.19;Elago
124966.6544;48;2;1;0;717.87;Elago
105165.2234;36;3;20;0;709.44;Elago
105980.2143;57;3;6;6;634.84;Belkin
135979.3288;33;3;19;5;680.83;Elago
118256.2489;49;3;20;1;687.84;Belkin
129378.6676;45;3;1;7;656.06;Elago
131739.6824;72;3;13;1;696.32;Elago
129476.47;37;2;10;4;719.54;Elago
110025.3325;20;2;6;0;678.54;Elago
109810.6703;63;2;20;5;685.03;Elago
105314.548;54;2;6;3;676.02;Belkin
136553.7315;41;2;14;1;677.54;Elago
115371.6063;47;3;3;0;721.06;Belkin
116247.4278;78;2;13;3;635.62;Elago
96214.381;33;3;16;3;656.06;Elago
97039.67504;54;2;17;6;587.73;Belkin
104608.5453;68;3;8;6;667.81;Elago
114925.1703;31;2;6;6;721.29;Elago
116889.4478;50;3;2;5;654.64;Belkin
121132.2081;22;3;8;8;726.45;Elago
102128.6963;59;2;13;0;598.31;Belkin
132905.6146;25;3;3;1;704.63;Elago
113899.1329;69;3;5;0;716.07;Elago
117278.4412;48;3;3;4;664.68;Belkin
130714.2124;24;3;16;7;704.07;Elago
113929.3439;61;2;12;0;676.87;Belkin
111960.6149;64;2;12;1;675.55;Elago
112215.3115;58;3;6;6;626.62;Belkin
116073.2984;24;3;14;8;720.9;Elago
105257.5013;40;3;3;8;599.98;Belkin
110567.2323;55;3;14;0;719.77;Belkin
111234.7186;66;3;20;4;709.66;Elago
110011.9724;45;3;6;3;708.83;Belkin
135136.119;45;3;7;8;672.06;Elago
98158.17641;66;3;5;2;729.15;Elago
132800.9865;51;3;17;7;693.57;Elago
112374.6831;60;2;5;6;709.19;Belkin
112070.7227;32;2;20;2;624.67;Elago
118811.6386;33;3;5;3;716.29;Elago
97162.92133;43;3;5;6;725.4;Belkin
129777.1342;59;3;4;4;706.63;Elago
111017.7616;59;2;5;8;631.97;Belkin
103997.0792;51;2;13;7;726.01;Belkin
102016.0616;63;3;5;4;627.73;Elago
118080.4336;64;2;3;3;682.08;Elago
98525.96985;50;3;9;2;661.97;Belkin
136743.5211;25;2;10;8;698.29;Elago
113280.3883;48;3;16;4;628.59;Belkin
109823.3488;22;2;9;1;715.21;Elago
112684.0564;59;2;12;8;721.41;Belkin
135528.2968;22;2;8;1;682.76;Elago
138975.2117;41;3;12;0;670.26;Elago
123661.6648;30;3;14;3;647.22;Elago
95482.02851;64;2;2;2;725.53;Elago
112311.7492;80;2;9;6;711.37;Elago
101558.1719;22;3;14;8;701.37;Elago
97271.84224;58;2;7;6;704.07;Belkin
117274.6451;50;3;3;3;726.67;Belkin
106379.8795;47;3;14;6;711.8;Belkin
117292.1363;70;2;2;6;682.13;Elago
104896.5218;65;3;7;1;719.2;Elago
131700.8026;30;3;20;2;714.95;Elago
96067.70292;62;2;5;5;614.27;Belkin
108460.7392;38;3;20;8;709.19;Belkin
106254.2391;34;3;5;7;623.83;Elago
133475.5708;70;3;4;1;723.55;Elago
121731.8175;47;2;14;0;681.43;Belkin
100345.9821;76;2;3;3;662.15;Elago
121215.4726;32;3;17;0;666.87;Elago
125133.1713;45;3;1;8;713.23;Belkin
105106.482;26;3;3;6;643.53;Elago
95245.19749;58;2;14;6;597.61;Elago
106741.8171;69;3;19;7;612.63;Elago
100409.5083;64;2;16;5;668.88;Elago
132033.0501;52;3;6;0;673.85;Elago
121381.1033;21;3;4;4;688.32;Elago
112456.3095;48;3;13;3;687.09;Belkin
96749.98846;56;3;9;4;656.38;Belkin
101188.6031;64;3;9;4;665.46;Elago
103009.3477;25;2;6;6;693.53;Elago
115014.1647;20;3;8;5;654.69;Elago
98628.33966;33;2;5;5;712.04;Elago
97158.81394;22;3;17;5;586.08;Belkin
136694.6529;80;3;17;7;674.17;Elago
108503.3986;80;3;4;6;626.28;Elago
102250.2354;80;3;10;1;712.9;Elago
99363.36485;72;3;2;1;609.76;Elago
97104.70694;41;2;14;5;597.69;Belkin
96120.495;36;2;14;6;728.49;Belkin
101050.0059;44;3;17;4;645.19;Belkin
105876.6206;71;2;13;0;640.67;Elago
135545.4059;76;3;13;1;696.82;Elago
97260.25647;65;3;3;6;676.68;Elago
110853.2698;69;2;14;7;668.57;Elago
97708.39362;39;3;6;3;659.14;Belkin
100814.8639;60;3;12;5;696.14;Belkin
110219.5249;49;3;12;7;726.09;Belkin
120011.0832;50;3;9;3;656.12;Belkin
109329.1117;73;2;3;6;687.92;Elago
102890.7215;29;2;14;7;667.08;Elago
107873.075;52;3;20;2;727.76;Belkin
111808.2744;37;3;1;3;628.21;Elago
99766.70359;52;3;20;8;679.21;Belkin
98051.66889;61;3;14;2;601.47;Belkin
108105.817;71;3;4;4;612.21;Elago
102827.1405;58;2;4;6;708.69;Belkin
103181.7966;60;2;14;6;704.66;Elago
103892.1987;20;3;3;3;669.71;Belkin
102324.5671;33;3;12;8;599.68;Belkin
98538.56166;62;3;5;5;659.76;Elago
123103.9596;63;2;9;5;680.3;Elago
108850.3528;73;2;7;1;703.59;Elago
112282.1229;55;3;9;3;613.83;Belkin
130808.7052;71;3;4;5;686.23;Elago
116985.5403;24;2;1;2;654.6;Elago
100805.4372;29;3;5;7;665.69;Elago
125768.4767;69;3;13;5;665.54;Elago
116214.2591;68;2;14;0;698.04;Elago
135961.7572;63;3;14;7;664.97;Elago
98551.26109;27;2;2;1;724.55;Belkin
104004.6631;30;2;19;4;726.79;Elago
95932.14869;73;3;9;6;682.04;Elago
124161.4306;67;3;3;5;638.61;Elago
98704.13315;54;2;14;1;708.51;Belkin
100602.7175;73;3;6;6;702.01;Elago
115955.5052;23;2;16;4;627.65;Elago
98089.38185;32;3;13;6;699.37;Elago
112322.0087;24;2;1;4;617.49;Elago
136129.9761;44;2;12;3;681.6;Elago
110188.5272;28;3;3;8;676.98;Elago
133110.0942;73;2;20;4;677.79;Elago
115099.1298;49;3;14;0;664.64;Belkin
103267.143;74;2;13;0;662.9;Elago
104384.0149;36;3;8;0;673.33;Belkin
128623.6376;49;3;4;1;677.78;Elago
107010.0932;79;3;3;5;639.28;Elago
103609.2695;44;3;13;4;683.53;Belkin
113311.221;77;3;13;0;621.26;Elago
126403.1346;39;3;19;4;705.44;Elago
120540.199;25;2;10;3;729.45;Elago
129081.6027;56;3;4;5;680.37;Elago
106373.3352;47;2;2;4;627.12;Belkin
107456.4003;79;3;7;5;700.46;Elago
133106.1459;56;3;8;2;677.51;Elago
115893.7076;23;3;4;2;700.88;Elago
113781.3195;76;3;9;1;675.8;Elago
117289.0498;66;2;6;5;635.62;Elago
132567.895;50;2;14;7;680.64;Elago
98608.78786;63;3;6;6;675.5;Elago
132709.9174;32;2;4;4;712.54;Elago
97947.03652;62;3;13;1;617.6;Elago
98096.0883;23;2;12;5;625.99;Belkin
135195.8186;28;3;3;6;687.1;Elago
135106.9591;66;3;6;3;720.31;Elago
105357.8343;23;3;14;7;652.71;Elago
103912.4125;29;3;2;3;701.74;Elago
117153.689;58;2;14;6;700.93;Belkin
121274.6772;52;3;14;1;695.1;Belkin
103134.0035;25;3;6;8;643.56;Elago
111944.1139;61;3;3;7;636.19;Belkin
106532.1665;40;3;12;7;711.91;Belkin
116252.6698;25;3;8;8;635.66;Elago
114101.4778;78;3;16;4;660.91;Elago
101953.8203;35;3;13;6;672;Belkin
99664.91104;54;3;3;0;707.31;Belkin
124382.4906;72;2;9;1;688.26;Elago
106918.5819;64;3;16;8;643.96;Elago
120626.7968;50;2;10;6;631.05;Belkin
114678.5585;67;2;20;6;626.93;Elago
135790.0313;25;3;19;2;689.41;Elago
110192.8644;48;2;10;3;659.3;Belkin
100816.2603;48;3;7;6;661.47;Belkin
99080.4011;68;3;4;6;597.72;Elago
120939.609;55;3;6;5;729.5;Belkin
121188.6814;68;3;14;2;661.7;Elago
107947.9375;25;2;7;2;611.22;Elago
120435.6161;63;3;19;3;652.35;Elago
117287.4688;30;3;12;8;647.01;Elago
132313.7319;69;3;9;3;663.76;Elago
118075.7673;45;2;3;7;631.38;Belkin
95208.87249;38;3;14;2;694.34;Belkin
129322.0117;78;3;8;7;699.59;Elago
126247.1008;29;2;20;2;667.6;Elago
133787.2795;68;3;19;2;665.09;Elago
116157.597;38;3;13;4;633.89;Elago
121286.0792;51;3;6;6;720.01;Elago
104656.1882;38;2;16;5;682.35;Belkin
98495.19439;47;3;13;1;592.16;Belkin
126961.1909;36;3;5;7;707.47;Elago
98122.37909;41;3;7;6;602.39;Elago
114110.6621;70;3;2;7;675.02;Elago
134453.3763;36;3;12;5;712.61;Elago
106269.6694;34;3;12;2;699.96;Elago
126288.0588;58;3;20;7;689.85;Elago
129829.2129;48;3;10;2;712.85;Elago
108850.1201;79;3;8;6;628.11;Elago
104099.4194;35;3;4;4;615.56;Elago
115350.9572;41;2;2;2;724.69;Elago
99307.32516;55;3;3;5;690.55;Belkin
95577.83692;80;2;20;8;701.22;Elago
110508.1623;45;3;13;0;708.19;Belkin
111619.476;37;3;2;3;643.4;Elago
130201.4621;59;3;14;7;719.7;Elago
120736.9636;43;3;17;4;657.58;Belkin
95164.79018;61;3;16;7;669.25;Elago
107514.9674;31;3;9;8;726.81;Elago
97828.08884;66;3;13;0;706.31;Elago
96430.16419;34;2;2;7;648.88;Belkin
125821.245;64;3;1;2;695.98;Elago
125879.9263;50;2;10;2;680.7;Belkin
116269.4532;67;2;6;0;706.57;Elago
125083.7927;68;3;17;6;720.91;Elago
103473.3775;75;2;3;0;613.68;Elago
112042.06;68;3;1;8;637.66;Elago
103896.0518;46;2;9;3;727.22;Belkin
103866.8996;62;3;3;0;706.91;Elago
120525.5994;57;3;6;2;635.79;Belkin
97736.75249;21;2;1;2;606;Elago
97986.02981;69;3;5;5;659.51;Elago
101076.8581;22;2;6;1;672.62;Elago
96839.44554;53;2;14;4;702.46;Belkin
117036.9001;34;3;3;2;658.84;Elago
102644.1368;72;2;6;0;679.42;Elago
95688.25285;29;3;13;3;654.51;Belkin
130758.152;74;3;16;6;705.67;Elago
104236.7524;38;3;3;6;611.23;Elago
129443.8747;43;3;12;6;729.64;Elago
96194.72257;63;3;14;7;671.24;Elago
137212.2175;74;2;12;3;666.49;Elago
130049.0236;53;3;13;1;665.43;Elago
137260.1385;32;3;2;1;670.14;Elago
129600.4844;53;3;12;5;713.51;Elago
129999.907;66;3;14;4;717.79;Elago
125201.3879;59;3;17;6;713.27;Elago
114450.8183;68;3;14;5;643.7;Elago
134511.9284;26;3;12;4;677.94;Elago
108609.1164;33;3;3;4;656.79;Elago
95545.28158;44;3;2;1;577.46;Belkin
115949.6567;25;3;6;3;656.74;Elago
124334.7695;33;3;8;7;726.87;Elago
115297.4672;69;3;3;1;680.78;Elago
120955.8806;79;3;19;4;647.9;Elago
137642.324;30;2;3;8;681.32;Elago
99534.89569;51;3;13;2;602.89;Belkin
109066.2649;29;3;20;5;668.67;Elago
107852.0206;30;2;10;3;698.9;Elago
116056.7226;43;2;3;6;712.35;Belkin
95063.25231;29;2;13;1;701.02;Belkin
103203.7377;67;3;13;0;682.1;Elago
98026.43089;27;3;7;2;650.87;Belkin
119109.5488;79;3;7;4;729.08;Elago
114223.0151;23;3;9;3;637.11;Elago
119306.9695;23;3;17;2;656.05;Elago
116040.069;39;2;4;0;643.28;Elago
98948.33611;58;2;13;8;607.12;Belkin
97077.2628;67;2;13;6;603.27;Elago
108281.5024;74;2;6;1;662.38;Elago
98678.18202;32;2;13;1;681.78;Belkin
98144.65385;70;2;3;4;724.45;Elago
110398.3692;77;3;14;8;676.16;Elago
106576.9333;36;3;3;6;698.64;Elago
119937.6571;47;3;6;7;637.6;Belkin
128250.1402;55;3;4;8;709.17;Elago
139326.2841;21;2;9;6;685.16;Elago
106688.4525;30;2;20;1;625.22;Elago
106843.1515;47;3;3;8;717.87;Belkin
104303.4965;27;3;7;3;623.51;Elago
95610.75551;22;3;20;0;618.88;Belkin
106116.8527;25;3;16;6;727.16;Elago
118477.4751;20;3;4;4;675.37;Elago
137726.1637;33;3;16;4;728.46;Elago
102338.4157;28;2;14;6;656.34;Elago
134392.667;56;2;9;8;678.98;Elago
122906.818;50;3;9;2;655.79;Belkin
118978.2245;43;3;5;6;695.42;Belkin
96215.74471;56;2;13;0;715.96;Belkin
132432.8083;52;3;5;5;682.03;Elago
137800.6619;49;3;16;7;706.99;Elago
124258.6555;65;3;17;0;657.59;Elago
116896.3047;32;3;10;5;656.12;Elago
106127.6563;59;2;8;3;613.37;Belkin
123093.4084;36;3;17;2;722.89;Elago
104734.8494;21;2;10;7;705.32;Elago
100615.2955;65;3;16;4;639.48;Elago
127196.0438;79;2;20;4;661.41;Elago
126955.9209;46;3;20;6;653.23;Elago
105975.8888;45;3;12;6;611.77;Belkin
123729.1136;48;3;4;5;648.42;Belkin
118861.6667;70;3;1;6;694.21;Elago
117534.8229;74;3;2;1;723.98;Elago
111852.6631;62;3;16;0;653.84;Elago
109492.1653;25;2;13;8;683.32;Elago
96467.19575;54;2;1;0;583.75;Belkin
106383.2027;25;2;4;5;716.86;Elago
134523.674;29;3;7;3;685;Elago
101902.162;66;3;12;5;698.32;Elago
108831.7175;48;3;3;6;673.85;Belkin
110600.7079;41;3;14;0;648.05;Belkin
111933.8327;75;3;2;4;702.38;Elago
128843.5866;66;3;13;1;684.59;Elago
99994.86369;58;3;17;1;643.44;Belkin
102014.7603;76;2;13;2;688.94;Elago
114557.5118;73;2;12;4;675.38;Elago
108407.5966;63;3;17;4;681.81;Elago
